latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.8789,23.3791,339.1,2.9,1.6,2021-08-06,1215,Aqua,MODIS,83,6.03,301.2,121,D,0
38.1686,23.8672,304.7,1.8,1.3,2021-08-06,1958,Terra,MODIS,18,6.03,293.2,9.1,N,0
39.2152,22.0391,304.5,2.2,1.4,2021-08-06,1958,Terra,MODIS,60,6.03,293.5,13.7,N,0
38.1404,23.7907,307.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,72,6.03,293.8,14.1,N,0
38.1522,23.7876,317.1,1.9,1.3,2021-08-06,1958,Terra,MODIS,94,6.03,296.1,30.5,N,0
38.1481,23.7681,331.6,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,297.3,70.3,N,0
38.164,23.7849,313.4,1.9,1.3,2021-08-06,1958,Terra,MODIS,42,6.03,295.8,22.4,N,0
38.1602,23.7666,394.9,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,303.9,550.5,N,0
38.176,23.7826,313.6,1.9,1.3,2021-08-06,1958,Terra,MODIS,77,6.03,294.1,23.9,N,0
38.1722,23.7642,315.4,1.9,1.3,2021-08-06,1958,Terra,MODIS,91,6.03,292.9,29.2,N,0
38.2031,23.7939,320,1.9,1.3,2021-08-06,1958,Terra,MODIS,99,6.03,293.7,37.9,N,0
37.6906,21.7928,316.2,2.5,1.5,2021-08-06,1958,Terra,MODIS,85,6.03,293.4,48.3,N,0
37.6707,21.7687,307.8,2.5,1.5,2021-08-06,1958,Terra,MODIS,12,6.03,293.1,22.8,N,0
37.6508,21.7799,326.6,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.8,90.6,N,0
37.6704,21.8031,312.7,2.5,1.5,2021-08-06,1958,Terra,MODIS,61,6.03,293.2,36.8,N,0
37.6643,21.7763,314.7,2.5,1.5,2021-08-06,1958,Terra,MODIS,81,6.03,293.4,43.8,N,0
37.6838,21.7991,318.1,2.5,1.5,2021-08-06,1958,Terra,MODIS,96,6.03,293.6,55.6,N,0
37.6777,21.772,307.8,2.5,1.5,2021-08-06,1958,Terra,MODIS,39,6.03,293.1,25.1,N,0
37.677,21.796,320,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.7,61.5,N,0
38.1564,23.748,387,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,298.9,452.6,N,0
38.144,23.7481,310.8,1.9,1.3,2021-08-06,1958,Terra,MODIS,52,6.03,293.1,18.8,N,2
38.0585,23.6673,303.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,40,6.03,291.6,9.3,N,2
37.3067,21.9876,330.1,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,294,101,N,0
37.3134,22.0174,357.5,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.9,294.1,N,0
37.2931,21.9908,371,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,297.1,449.7,N,0
37.3,22.021,410.2,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,302.6,1207.7,N,0
38.9466,23.2765,317.4,1.9,1.3,2021-08-06,1958,Terra,MODIS,83,6.03,293.5,33.3,N,0
38.951,23.297,324.2,1.9,1.3,2021-08-06,1958,Terra,MODIS,70,6.03,293.1,54,N,0
38.9424,23.2837,327.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,294.5,59.8,N,0
38.9467,23.3044,325.8,1.9,1.3,2021-08-06,1958,Terra,MODIS,83,6.03,294,55.7,N,0
38.9053,23.2265,312,1.9,1.4,2021-08-06,1958,Terra,MODIS,56,6.03,294.2,17.8,N,0
38.8853,23.3707,310.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,81,6.03,295,17.5,N,0
38.3654,22.2147,306.3,2.3,1.5,2021-08-06,1958,Terra,MODIS,19,6.03,294.6,17.9,N,0
38.3903,22.2657,346.5,2.3,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,296,175,N,0
38.3847,22.2403,335.1,2.3,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,295.5,110.4,N,0
38.3681,22.1655,325.5,2.3,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.7,74.1,N,0
38.3917,22.2101,331.1,2.3,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.8,95.2,N,0
38.386,22.1839,311.4,2.3,1.5,2021-08-06,1958,Terra,MODIS,29,6.03,294,28.8,N,0
38.7839,23.3022,325,1.9,1.4,2021-08-06,1958,Terra,MODIS,0,6.03,279.7,58.4,N,0
38.7808,23.3217,332.2,1.9,1.3,2021-08-06,1958,Terra,MODIS,44,6.03,282.5,78.9,N,0
38.91,23.249,339.6,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,297.8,100.3,N,0
38.9149,23.2723,318.5,1.9,1.3,2021-08-06,1958,Terra,MODIS,97,6.03,295.5,31.3,N,0
38.8939,23.2322,349.1,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,298.9,145.5,N,0
38.8985,23.2543,325.1,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,297.2,48.6,N,0
37.3401,22.0094,305,2.5,1.5,2021-08-06,1958,Terra,MODIS,28,6.03,291.6,18.4,N,0
37.3268,22.0136,325.2,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293,81.1,N,0
38.7925,23.3173,323.3,1.9,1.3,2021-08-06,1958,Terra,MODIS,0,6.03,283.8,51.6,N,0
38.8502,23.2304,367.8,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,296.3,277.7,N,0
38.8714,23.2726,311.8,1.9,1.4,2021-08-06,1958,Terra,MODIS,53,6.03,292.4,16.7,N,0
38.8666,23.2488,432.7,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,305.8,1318.2,N,0
38.8621,23.2269,500,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,342.7,4183.1,N,0
38.8419,23.2259,324,1.9,1.4,2021-08-06,1958,Terra,MODIS,46,6.03,286.1,48.6,N,0
38.8585,23.2444,390.8,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,302.6,510.9,N,0
38.8542,23.2239,438.4,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,306.6,1483.7,N,0
38.1475,23.859,305.9,1.8,1.3,2021-08-06,1958,Terra,MODIS,51,6.03,292.8,10.4,N,2
38.1515,23.8791,346.6,1.8,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,293.8,129.1,N,2
38.2241,23.801,309.8,1.8,1.3,2021-08-06,1958,Terra,MODIS,12,6.03,294,15.9,N,0
38.2281,23.8202,328.3,1.8,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,296.9,59.4,N,0
38.234,23.8241,315.4,1.8,1.3,2021-08-06,1958,Terra,MODIS,43,6.03,294.4,25.5,N,0
38.2189,23.8107,323.3,1.8,1.3,2021-08-06,1958,Terra,MODIS,89,6.03,295.9,42.6,N,0
38.2227,23.8297,319,1.8,1.3,2021-08-06,1958,Terra,MODIS,72,6.03,297.2,33.4,N,0
38.8012,23.3583,322.3,1.9,1.3,2021-08-06,1958,Terra,MODIS,67,6.03,287.6,40.2,N,0
38.8056,23.3795,349.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,293.9,145.6,N,0
38.8101,23.4006,341,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,293.3,106.3,N,0
38.7854,23.3433,373.5,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,287.5,320.7,N,0
38.7737,23.3475,344.1,1.9,1.3,2021-08-06,1958,Terra,MODIS,73,6.03,285.9,130,N,0
38.7885,23.3248,322.8,1.9,1.3,2021-08-06,1958,Terra,MODIS,0,6.03,283.3,51,N,0
38.7926,23.345,321.4,1.9,1.3,2021-08-06,1958,Terra,MODIS,0,6.03,282.7,40.8,N,0
38.7968,23.3654,327.3,1.9,1.3,2021-08-06,1958,Terra,MODIS,92,6.03,289.9,55.6,N,0
38.8012,23.3867,338.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,291.1,96.2,N,0
38.7767,23.3289,351,1.9,1.3,2021-08-06,1958,Terra,MODIS,89,6.03,280.6,165.1,N,0
38.7812,23.3504,382.7,1.9,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,291.4,422,N,0
38.1498,23.8959,311.8,1.8,1.3,2021-08-06,1958,Terra,MODIS,83,6.03,292.7,20.7,N,0
38.1457,23.8759,338,1.8,1.3,2021-08-06,1958,Terra,MODIS,100,6.03,293.4,92.3,N,2
38.1612,23.8913,312,1.8,1.3,2021-08-06,1958,Terra,MODIS,84,6.03,293.2,21.9,N,0
38.1572,23.8716,308.2,1.8,1.3,2021-08-06,1958,Terra,MODIS,74,6.03,293.3,15,N,0
39.2211,22.4394,319.5,2.1,1.4,2021-08-06,1958,Terra,MODIS,99,6.03,291.9,48.1,N,0
39.2164,22.4174,303.2,2.1,1.4,2021-08-06,1958,Terra,MODIS,54,6.03,292.2,11.2,N,0
38.8457,23.2091,348.9,1.9,1.4,2021-08-06,1958,Terra,MODIS,87,6.03,285.4,151.6,N,0
38.8581,23.2077,400.8,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,300.6,667.5,N,0
38.8495,23.202,335.9,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,292.6,86.1,N,0
38.862,23.2009,335.1,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,295.9,81.9,N,0
38.8572,23.1783,316.5,1.9,1.4,2021-08-06,1958,Terra,MODIS,86,6.03,293.9,28.3,N,0
38.8516,23.1521,323.8,1.9,1.4,2021-08-06,1958,Terra,MODIS,0,6.03,295.3,46.9,N,3
38.8777,23.2156,381.2,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,302.5,401.8,N,0
38.8736,23.1961,310.6,1.9,1.4,2021-08-06,1958,Terra,MODIS,81,6.03,293.9,15.6,N,0
38.8693,23.1758,306.5,1.9,1.4,2021-08-06,1958,Terra,MODIS,28,6.03,293.1,10.2,N,0
38.8892,23.21,316.6,1.9,1.4,2021-08-06,1958,Terra,MODIS,92,6.03,294.7,26.5,N,0
38.8704,23.2406,500,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,323.3,4159.2,N,0
37.6569,21.8068,327.4,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,293.9,93.5,N,0
38.8661,23.2202,500,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,336.2,4180.3,N,0
38.8869,23.2591,309.3,1.9,1.4,2021-08-06,1958,Terra,MODIS,51,6.03,294.5,13.5,N,0
38.8821,23.2365,389.3,1.9,1.4,2021-08-06,1958,Terra,MODIS,100,6.03,309,495.6,N,0
37.3463,22.0371,304.3,2.5,1.5,2021-08-06,1958,Terra,MODIS,22,6.03,291.5,17.9,N,0
37.333,22.0412,307.9,2.5,1.5,2021-08-06,1958,Terra,MODIS,35,6.03,291.8,24.8,N,0
36.7265,22.444,331.4,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,298.2,96.3,N,0
36.7206,22.4164,334.5,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,297.6,113.8,N,0
36.7247,22.5189,318.5,2.4,1.5,2021-08-06,1958,Terra,MODIS,32,6.03,298.6,39.6,N,0
36.7214,22.441,335.7,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,298.3,122.3,N,0
36.7149,22.4121,327.1,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,297.3,81.5,N,0
36.7287,22.4109,328.8,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,296.8,90.8,N,0
36.7425,22.4094,322.8,2.4,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,294.5,65.1,N,0
36.7845,22.4723,316.3,2.4,1.5,2021-08-06,1958,Terra,MODIS,72,6.03,298.9,37.8,N,0
36.7978,22.4689,309,2.4,1.5,2021-08-06,1958,Terra,MODIS,24,6.03,297.7,20.5,N,0
36.7979,22.4882,311.4,2.4,1.5,2021-08-06,1958,Terra,MODIS,17,6.03,298,24.7,N,0
37.3388,22.0674,339,2.5,1.5,2021-08-06,1958,Terra,MODIS,100,6.03,294.1,153.1,N,0
37.7119,21.6339,304.6,2.6,1.5,2021-08-06,1958,Terra,MODIS,61,6.03,292.2,19.9,N,0
37.7187,21.664,305.4,2.6,1.5,2021-08-06,1958,Terra,MODIS,64,6.03,291.9,23,N,0
38.9148,23.2499,318.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,97,6.03,294.8,18.9,N,0
38.9067,23.234,311.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,36,6.03,293.9,10.3,N,0
38.905,23.2484,329,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.3,32.9,N,0
38.8969,23.2327,323.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,294.8,24.7,N,0
38.8952,23.2467,319.1,1.2,1.1,2021-08-07,0015,Aqua,MODIS,87,6.03,295.2,18.7,N,0
37.2985,22.0169,341,1.3,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,293.6,67,N,0
37.2967,22.033,318.8,1.3,1.1,2021-08-07,0015,Aqua,MODIS,98,6.03,292.5,24.4,N,0
38.7549,23.3865,383.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,304.4,208.6,N,0
38.7533,23.3998,376.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300,172.9,N,0
38.7517,23.4132,373.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.7,157.4,N,0
38.7501,23.4265,324.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,294.9,23,N,0
38.7452,23.3851,348.1,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,293.1,71.2,N,0
38.7436,23.3982,346.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,289.7,66.9,N,0
38.742,23.4115,318.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,71,6.03,289.1,17.1,N,0
38.7355,23.3837,366.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,293.3,132.2,N,0
38.7339,23.3969,331.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,82,6.03,285.5,40.9,N,0
38.8075,23.3882,333.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299,36.3,N,0
38.8059,23.4016,340.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.3,50.1,N,0
38.8044,23.4149,335.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.4,38.2,N,0
38.8028,23.4281,326.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.8,24.1,N,0
38.8011,23.3592,320.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,295.8,18.5,N,0
38.7995,23.3727,345.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.6,62.5,N,0
38.7979,23.3862,351.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,301.6,76.9,N,0
38.7963,23.3996,344.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.3,58.5,N,0
38.7947,23.4128,362.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.4,112.7,N,0
38.7932,23.4261,322.9,1.2,1.1,2021-08-07,0015,Aqua,MODIS,75,6.03,296.3,19.4,N,0
38.7899,23.4531,314,1.2,1.1,2021-08-07,0015,Aqua,MODIS,37,6.03,292.3,10.6,N,0
38.7946,23.3309,314.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,63,6.03,294.7,11.8,N,0
38.7914,23.3575,322.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.2,20.8,N,0
38.7899,23.3707,342,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.4,54.7,N,0
38.9627,23.3743,313.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,87,6.03,294.9,12.6,N,0
38.9478,23.3317,307.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,19,6.03,293.4,6.8,N,0
38.9454,23.3259,309.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,78,6.03,293.4,9.8,N,0
38.1498,23.8768,309.9,1.1,1.1,2021-08-07,0015,Aqua,MODIS,79,6.03,294.1,8.4,N,2
37.6578,21.806,312.7,1.4,1.2,2021-08-07,0015,Aqua,MODIS,68,6.03,292.4,16.8,N,0
38.8692,23.2144,336.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,295.6,46.4,N,0
38.8493,23.2029,309.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,9,6.03,295.4,8.8,N,0
38.8477,23.2168,369.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,304.4,143.4,N,0
38.8381,23.2138,414,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,316.2,448.8,N,0
38.8285,23.2108,393.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,305.9,280.7,N,3
39.2205,22.0555,305.2,1.4,1.2,2021-08-07,0015,Aqua,MODIS,63,6.03,292.5,9.5,N,0
38.7883,23.3842,352.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.4,80.2,N,0
38.7867,23.3975,344.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,298.9,59.3,N,0
38.7851,23.4109,361.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.1,108.5,N,0
38.7835,23.4244,416.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,306,457.2,N,0
38.7819,23.4379,368.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.1,134.4,N,0
38.7803,23.4514,328,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,286.7,27.6,N,0
37.6768,21.7999,309.7,1.4,1.2,2021-08-07,0015,Aqua,MODIS,27,6.03,291.8,12.1,N,0
37.6714,21.7521,305,1.4,1.2,2021-08-07,0015,Aqua,MODIS,29,6.03,291.9,8.3,N,0
37.6594,21.7912,311.9,1.4,1.2,2021-08-07,0015,Aqua,MODIS,50,6.03,293.1,15.3,N,0
38.7768,23.3132,314.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,14,6.03,294.7,12.8,N,0
38.8269,23.2247,331.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299.8,36.7,N,0
38.8365,23.2273,332.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,302.1,37.2,N,0
38.8462,23.2297,321,1.2,1.1,2021-08-07,0015,Aqua,MODIS,58,6.03,299.5,18.7,N,0
38.8542,23.2459,307.1,1.2,1.1,2021-08-07,0015,Aqua,MODIS,41,6.03,295.4,7,N,0
38.8559,23.2319,352,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,302.7,83,N,0
38.8573,23.2193,369.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.9,145.6,N,0
38.8656,23.2335,324.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,82,6.03,299.5,24.4,N,0
38.8672,23.2206,342.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299.2,58.9,N,0
38.8677,23.2273,340.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.4,53.5,N,0
38.8774,23.2293,320.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,89,6.03,296.9,20.1,N,0
38.8871,23.2311,331.9,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.2,38.3,N,0
38.367,22.1701,307.4,1.3,1.1,2021-08-07,0015,Aqua,MODIS,71,6.03,293.1,10.2,N,0
38.3927,22.2203,306,1.3,1.1,2021-08-07,0015,Aqua,MODIS,49,6.03,294.4,8.8,N,0
38.3944,22.2045,352.6,1.3,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.7,101.5,N,0
38.2329,23.8284,307.3,1.1,1.1,2021-08-07,0015,Aqua,MODIS,71,6.03,293,6.9,N,0
38.225,23.8143,338.7,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,295.1,45.8,N,0
38.2234,23.8271,313.3,1.1,1.1,2021-08-07,0015,Aqua,MODIS,61,6.03,294.1,10.8,N,0
38.2154,23.8134,310.5,1.1,1.1,2021-08-07,0015,Aqua,MODIS,27,6.03,293.3,8.2,N,0
38.2076,23.7986,305.3,1.1,1.1,2021-08-07,0015,Aqua,MODIS,44,6.03,293,5.3,N,0
38.2061,23.8111,306.4,1.1,1.1,2021-08-07,0015,Aqua,MODIS,65,6.03,293.5,6,N,0
38.1904,23.7824,312.1,1.1,1.1,2021-08-07,0015,Aqua,MODIS,61,6.03,294,10.8,N,0
38.1824,23.7685,334.5,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,293.6,39.5,N,0
38.1809,23.781,368.2,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.4,128.4,N,0
38.173,23.767,315.2,1.1,1.1,2021-08-07,0015,Aqua,MODIS,50,6.03,292.7,13,N,0
38.1715,23.779,325.5,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,295.7,24.3,N,0
38.1636,23.7651,327,1.1,1.1,2021-08-07,0015,Aqua,MODIS,84,6.03,296.5,26.6,N,0
38.1588,23.7586,333.6,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299.3,37.1,N,0
38.1573,23.7703,324.5,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299,23.9,N,0
38.1543,23.7948,311.7,1.1,1.1,2021-08-07,0015,Aqua,MODIS,44,6.03,295.5,9.7,N,0
38.148,23.768,377.6,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,312.4,167.3,N,0
38.1465,23.7802,395.3,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,306.2,264.6,N,0
38.1449,23.7928,343,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,300.9,53.7,N,0
38.1433,23.8054,317.5,1.1,1.1,2021-08-07,0015,Aqua,MODIS,74,6.03,296.7,14.6,N,0
38.1387,23.7656,386.8,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,308.7,212.4,N,2
38.1371,23.7781,412.1,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,319.8,389.8,N,2
38.1355,23.7907,374,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,307.6,149,N,0
38.1324,23.816,305.2,1.1,1.1,2021-08-07,0015,Aqua,MODIS,41,6.03,294.7,4.4,N,0
38.1293,23.7636,321.4,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.1,18.3,N,2
38.1277,23.7761,384.6,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,306.7,201.1,N,2
38.1261,23.7887,345.2,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,301.9,58.1,N,2
38.8205,23.445,308.9,1.2,1.1,2021-08-07,0015,Aqua,MODIS,43,6.03,295.9,6.1,N,0
38.8172,23.39,350.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,297.8,75.9,N,0
38.8156,23.4033,342.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299.1,55.2,N,0
38.151,23.7438,308.9,1.1,1.1,2021-08-07,0015,Aqua,MODIS,76,6.03,293.7,8.8,N,2
38.1495,23.756,399.1,1.1,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,310.2,292,N,2
38.1402,23.7532,313,1.1,1.1,2021-08-07,0015,Aqua,MODIS,14,6.03,296.1,9.8,N,2
38.7848,23.3296,311.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,42,6.03,294.1,9,N,0
38.7832,23.3433,322.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.2,21.4,N,0
38.7817,23.3562,326.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.7,27.3,N,0
38.7802,23.3691,390,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,301.2,249.1,N,0
38.7786,23.3824,412.9,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,310.8,427.6,N,0
38.777,23.3958,362.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,303.2,111.7,N,0
38.7754,23.4093,444.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,314.1,813.7,N,0
38.7739,23.4227,502.1,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,333.2,2095.2,N,0
38.7723,23.436,409.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,301.6,394,N,0
38.7707,23.4496,329.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,284.5,31,N,0
38.7691,23.463,309.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,28,6.03,287.8,8,N,0
38.7752,23.3273,323.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,88,6.03,291.5,22.4,N,0
38.7736,23.3412,350.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,299.3,78,N,0
38.772,23.3549,348.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,296.4,72.8,N,0
38.7704,23.3679,325.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,87,6.03,294.5,25.5,N,0
38.7689,23.381,385,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,303.2,217.8,N,0
38.7673,23.3942,374.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,304.9,163.5,N,0
38.7658,23.4076,447.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,313.7,859.9,N,0
38.7642,23.4209,474.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,317.2,1367.8,N,0
38.7626,23.4342,366.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,293.9,126.2,N,0
38.761,23.4479,320.6,1.2,1.1,2021-08-07,0015,Aqua,MODIS,68,6.03,290.3,17.2,N,0
38.7639,23.339,353.4,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,283.2,87.2,N,0
38.7623,23.3529,368.7,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,284.3,141.2,N,0
38.7607,23.3663,331.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,78,6.03,289.9,36.5,N,0
38.7592,23.3794,417,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,305.4,470.7,N,0
38.7577,23.3925,394.1,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,304.4,275.6,N,0
38.7561,23.4059,421.8,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,305.2,516.4,N,0
38.7546,23.4192,414,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,302.2,434.4,N,0
38.753,23.4325,328.3,1.2,1.1,2021-08-07,0015,Aqua,MODIS,79,6.03,293.1,26,N,0
38.7597,23.3466,327.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,97,6.03,279.5,0,N,0
38.7581,23.3603,327.2,1.2,1.1,2021-08-07,0015,Aqua,MODIS,97,6.03,282.6,0,N,0
38.7565,23.3735,364.5,1.2,1.1,2021-08-07,0015,Aqua,MODIS,100,6.03,295.6,122.9,N,0
